2.0041E+13,24,5,20902
2.0041E+13,25,105,181401
2.0041E+13,26,105,140101
2.0041E+13,27,20,181201
2.0041E+13,28,70,120101
2.0041E+13,29,20,10201
2.0041E+13,30,60,140102
2.0041E+13,31,30,10102
2.0041E+13,32,205,10101
2.0041E+13,1,180,10101
2.0041E+13,2,50,130134
2.0041E+13,3,120,20501
2.0041E+13,4,60,120312
2.0041E+13,5,20,20201
2.0041E+13,6,30,110101
2.0041E+13,7,200,20103
2.0041E+13,8,120,120303
2.0041E+13,9,10,181101
2.0041E+13,10,60,110101
2.0041E+13,11,10,180701
2.0041E+13,12,30,70101
2.0041E+13,13,10,180701
2.0041E+13,14,15,20101
2.0041E+13,15,15,20681
2.0041E+13,16,150,120303
2.0041E+13,17,360,10101
2.0041E+13,1,120,10101
2.0041E+13,2,60,10201
2.0041E+13,3,30,20904
2.0041E+13,4,60,120312
2.0041E+13,5,15,20681
2.0041E+13,6,10,180501
2.0041E+13,7,365,50101
2.0041E+13,8,15,180280
2.0041E+13,9,1,20903
2.0041E+13,10,10,180280
2.0041E+13,11,90,160101
2.0041E+13,12,94,120303
2.0041E+13,13,30,20201
2.0041E+13,14,15,110101
2.0041E+13,15,195,120303
2.0041E+13,16,60,150105
2.0041E+13,17,270,10101
2.0041E+13,1,150,10101
2.0041E+13,2,10,110101
2.0041E+13,3,20,10201
2.0041E+13,4,10,180601
2.0041E+13,5,455,60101
2.0041E+13,6,10,181283
2.0041E+13,7,15,120312
2.0041E+13,8,5,181283
2.0041E+13,9,105,60301
2.0041E+13,10,20,180782
2.0041E+13,11,60,70104
2.0041E+13,12,1,181101
2.0041E+13,13,30,110101
2.0041E+13,14,5,180782
2.0041E+13,15,15,70104
2.0041E+13,16,2,180782
2.0041E+13,17,107,70104
2.0041E+13,18,20,180782
2.0041E+13,19,40,60301
2.0041E+13,20,180,120303
2.0041E+13,21,180,10101
2.0041E+13,1,180,10101
2.0041E+13,2,45,110101
2.0041E+13,3,60,120312
2.0041E+13,4,165,120303
2.0041E+13,5,30,20101
2.0041E+13,6,105,120312
2.0041E+13,7,45,10201
2.0041E+13,8,20,181101
2.0041E+13,9,90,110101
2.0041E+13,10,5,180782
2.0041E+13,11,60,70104
2.0041E+13,12,20,181204
2.0041E+13,13,60,120499
2.0041E+13,14,30,181204
2.0041E+13,15,90,120303
2.0041E+13,16,75,120312
2.0041E+13,17,360,10101
2.0041E+13,1,30,20681
2.0041E+13,2,45,10201
2.0041E+13,3,45,20102
2.0041E+13,4,30,181283
2.0041E+13,5,30,120302
2.0041E+13,6,135,50101
2.0041E+13,7,10,120301
2.0041E+13,8,125,50101
2.0041E+13,9,30,110101
2.0041E+13,10,205,50101
2.0041E+13,11,35,180280
2.0041E+13,12,45,20201
2.0041E+13,13,30,110101
2.0041E+13,14,30,20203
2.0041E+13,15,65,120101
2.0041E+13,16,1,181201
2.0041E+13,17,10,20681
2.0041E+13,18,120,120303
2.0041E+13,19,419,10101
2.0041E+13,1,90,10101
2.0041E+13,2,60,10201
2.0041E+13,3,30,50101
2.0041E+13,4,5,50101
2.0041E+13,5,10,50101
2.0041E+13,6,15,50101
2.0041E+13,7,15,50101
2.0041E+13,8,15,50101
2.0041E+13,9,15,50101
2.0041E+13,10,15,50101
2.0041E+13,11,15,50101
2.0041E+13,12,15,50101
2.0041E+13,13,15,50101
